Name,PIC50
CMNPD7306,4.688878214
CMNPD7307,4.999384166
CMNPD7308,4.990318383
CMNPD7309,4.779168942
CMNPD731,5.074874703
CMNPD7310,4.65472665
CMNPD7311,4.87462785
CMNPD7312,5.380805585
CMNPD7296,5.608662053
CMNPD7313,4.961774445
CMNPD7314,4.591671443
CMNPD7315,4.948700243
CMNPD7316,4.936313499
CMNPD7317,4.626620827
CMNPD7319,5.114210218
CMNPD7318,5.368965147
CMNPD732,4.943369223
CMNPD7320,5.356726826
CMNPD7321,5.362202087
CMNPD7322,5.294841267
CMNPD7323,5.030835892
CMNPD7324,5.07926904
CMNPD7325,4.907495544
CMNPD7327,4.727461348
CMNPD7328,4.770665709
CMNPD7326,5.063642092
CMNPD733,4.951711145
CMNPD7329,5.220402287
CMNPD7330,5.220402287
CMNPD7331,5.220402287
CMNPD7332,5.220402287
CMNPD7334,4.758041465
CMNPD7333,5.220402287
CMNPD7336,4.835571767
CMNPD7335,4.787803147
CMNPD7338,4.758546367
CMNPD7337,4.807834307
CMNPD734,4.916388345
CMNPD7339,4.818576779
CMNPD7340,4.953909324
CMNPD7341,4.931834565
CMNPD7342,4.991817869
CMNPD7343,5.114193943
CMNPD7344,5.522614812
CMNPD7345,5.329475365
CMNPD7346,5.329475365
CMNPD7347,4.99208655
CMNPD7348,5.062755299
CMNPD735,4.950275072
CMNPD7349,5.126400044
CMNPD7351,5.086908118
CMNPD7350,4.837135149
CMNPD7353,5.273190282
CMNPD7352,5.277679493
CMNPD7354,5.277679493
CMNPD7355,5.277679493
CMNPD7357,5.273190282
CMNPD7356,5.277679493
CMNPD7358,5.277679493
CMNPD7359,5.277679493
CMNPD736,5.199056902
CMNPD7360,5.277679493
CMNPD7361,5.277679493
CMNPD7362,5.30426237
CMNPD7363,5.30426237
CMNPD7364,5.30426237
CMNPD7365,5.30426237
CMNPD7366,5.30426237
CMNPD7367,5.30426237
CMNPD7368,5.30426237
CMNPD737,4.611694516
CMNPD7369,5.30426237
CMNPD7370,5.30426237
CMNPD7371,5.30426237
CMNPD7372,5.30426237
CMNPD7373,5.30426237
CMNPD7374,5.30426237
CMNPD7375,5.30426237
CMNPD7376,5.30426237
CMNPD7377,5.30426237
CMNPD7378,5.30426237
CMNPD738,5.509136433
CMNPD7379,5.30426237
CMNPD7380,5.164055974
CMNPD7381,5.164055974
CMNPD7382,5.164055974
CMNPD7383,5.164055974
CMNPD7384,5.164055974
CMNPD7385,5.164055974
CMNPD7386,5.164055974
CMNPD7387,5.164055974
CMNPD7388,5.164055974
CMNPD739,4.95455303
CMNPD7389,5.164055974
CMNPD7390,5.164055974
CMNPD7391,5.164055974
CMNPD7392,5.164055974
CMNPD7393,5.164055974
CMNPD7394,5.164055974
CMNPD7395,5.164055974
CMNPD7396,5.156047071
CMNPD7397,5.156047071
CMNPD7398,5.156047071
CMNPD74,4.58537078
CMNPD740,4.95455303
CMNPD7399,5.156047071
CMNPD7400,5.156047071
CMNPD7401,5.156047071
CMNPD7402,5.156047071
CMNPD7403,5.156047071
CMNPD7404,5.156047071
CMNPD7405,5.156047071
CMNPD7406,5.156047071
CMNPD7407,5.156047071
CMNPD7408,5.156047071
CMNPD741,5.320484929
CMNPD7409,5.156047071
CMNPD7410,5.156047071
CMNPD7411,5.156047071
CMNPD7412,5.156047071
CMNPD7413,5.212346155
CMNPD7414,5.212346155
CMNPD7415,5.212346155
CMNPD7416,5.212346155
CMNPD7417,5.212346155
CMNPD7418,5.212346155
CMNPD7419,5.212346155
CMNPD742,4.893357677
CMNPD7420,5.212346155
CMNPD7421,5.212346155
CMNPD7422,5.212346155
CMNPD7423,5.212346155
CMNPD7424,5.212346155
CMNPD7425,5.212346155
CMNPD7426,5.212346155
CMNPD7427,5.212346155
CMNPD7429,5.212346155
CMNPD7428,5.212346155
CMNPD743,5.371522247
CMNPD7430,5.212346155
CMNPD7431,5.212346155
CMNPD7433,5.156047071
CMNPD7432,5.212346155
CMNPD7434,5.156047071
CMNPD7435,5.156047071
CMNPD7436,5.156047071
CMNPD7437,5.156047071
CMNPD7439,5.156047071
CMNPD7438,5.156047071
CMNPD744,4.770575496
CMNPD7440,5.156047071
CMNPD7441,5.156047071
CMNPD7442,5.156047071
CMNPD7443,5.156047071
CMNPD7445,5.164055974
CMNPD7444,5.156047071
CMNPD7446,5.164055974
CMNPD7447,5.164055974
CMNPD7448,5.164055974
CMNPD745,5.079932129
CMNPD7449,5.164055974
CMNPD7450,5.164055974
CMNPD7451,5.164055974
CMNPD7452,5.164055974
CMNPD7453,5.212346155
CMNPD7454,5.212346155
CMNPD7455,5.212346155
CMNPD7456,5.212346155
CMNPD7458,4.936086099
CMNPD7459,4.936086099
CMNPD7457,5.212346155
CMNPD746,5.02985478
CMNPD7460,4.936086099
CMNPD7461,4.962169282
CMNPD7463,4.929975177
CMNPD7462,4.962169282
CMNPD7465,4.648657762
CMNPD7464,4.929975177
CMNPD7466,4.681976667
CMNPD7467,5.004759922
CMNPD7468,4.90526334
CMNPD7469,4.80386692
CMNPD747,4.957893927
CMNPD7470,4.897103806
CMNPD7471,5.118164956
CMNPD7472,5.135586934
CMNPD7473,5.11816723
CMNPD7474,5.11816723
CMNPD7475,5.118164956
CMNPD7476,5.118164956
CMNPD7477,5.118164956
CMNPD7478,5.11816723
CMNPD748,4.913284776
CMNPD7479,5.11816723
CMNPD7480,5.118959043
CMNPD7481,5.11816723
CMNPD7483,4.698505504
CMNPD7484,4.698505504
CMNPD7485,4.710351651
CMNPD7486,4.698505504
CMNPD7482,5.11816723
CMNPD7487,4.698505504
CMNPD7488,4.75181967
CMNPD7489,4.75181967
CMNPD749,4.936343437
CMNPD7490,4.728571599
CMNPD7491,4.728571599
CMNPD7492,4.698505504
CMNPD7493,4.698505504
CMNPD7494,4.698505504
CMNPD7495,4.822027294
CMNPD7496,4.825206049
CMNPD7497,4.825206049
CMNPD7498,4.88323094
CMNPD75,4.645130042
CMNPD7499,4.88323094
CMNPD750,4.970405632
CMNPD7500,4.631297849
CMNPD7502,4.88834185
CMNPD7501,4.701897799
CMNPD7503,4.88834185
CMNPD7504,4.949324821
CMNPD7505,5.171373597
CMNPD7506,5.170871098
CMNPD7507,4.283446666
CMNPD7508,5.219205324
CMNPD751,4.909952028
CMNPD7509,5.250868752
CMNPD7511,4.89308777
CMNPD7510,5.179380432
CMNPD7512,4.89308777
CMNPD7514,5.370490735
CMNPD7515,6.00996616
CMNPD7513,5.529529519
CMNPD7517,5.04581411
CMNPD7516,4.920994722
CMNPD7518,6.506304216
CMNPD7519,6.506304216
CMNPD752,5.017903665
CMNPD7520,6.623254789
CMNPD7521,6.654678529
CMNPD7523,6.309755807
CMNPD7522,5.667416979
CMNPD7524,6.075359614
CMNPD7525,6.514653761
CMNPD7526,6.787661941
CMNPD7527,6.853951046
CMNPD7528,6.801287186
CMNPD753,5.002850666
CMNPD7530,5.443011429
CMNPD7529,6.314044564
CMNPD7531,5.310719308
CMNPD7532,5.351017335
CMNPD7533,5.351017335
CMNPD7535,5.276429908
CMNPD7534,5.351017335
CMNPD7537,5.450440552
CMNPD7536,5.233685946
CMNPD7538,6.394401619
CMNPD754,5.007664412
CMNPD7539,6.344163239
CMNPD7540,6.135671598
CMNPD7541,6.133843937
CMNPD7542,6.133843937
CMNPD7543,6.069837716
CMNPD7544,6.665860415
CMNPD7545,6.665860415
CMNPD7547,5.156041621
CMNPD7546,5.214711538
CMNPD7548,5.209658274
CMNPD755,5.003293281
CMNPD7549,5.156041621
CMNPD7550,5.156041621
CMNPD7551,5.069700078
CMNPD7552,5.578968823
CMNPD7553,5.331741853
CMNPD7554,6.570398046
CMNPD7556,5.394509413
CMNPD7557,5.394509413
CMNPD7558,5.394509413
CMNPD7559,5.36079323
CMNPD7555,7.101196839
CMNPD756,4.944149248
CMNPD7560,5.36079323
CMNPD7561,5.36079323
CMNPD7562,5.717660238
CMNPD7563,5.717660238
CMNPD7564,5.717660238
CMNPD7565,5.474540457
CMNPD7566,5.474540457
CMNPD7567,5.474540457
CMNPD7569,5.104028837
CMNPD7568,5.415298538
CMNPD757,4.967485018
CMNPD7571,4.814548638
CMNPD7572,4.887356626
CMNPD7573,4.887356626
CMNPD7570,5.342089241
CMNPD7574,4.83990366
CMNPD7576,4.521123806
CMNPD7575,4.855052254
CMNPD7577,4.600271845
CMNPD7578,3.857034669
CMNPD758,5.376826185
CMNPD7579,3.787851453
CMNPD7580,5.236654704
CMNPD7581,5.236654704
CMNPD7582,5.236654704
CMNPD7583,5.169610349
CMNPD7584,5.350405618
CMNPD7585,4.455446877
CMNPD7587,5.108167199
CMNPD7586,5.116989475
CMNPD7588,5.120501973
CMNPD7589,4.742143913
CMNPD759,5.09382368
CMNPD7591,6.112041793
CMNPD7590,4.875118968
CMNPD7592,6.056851936
CMNPD7593,6.071480034
CMNPD7594,5.060387779
CMNPD7595,5.122680131
CMNPD7596,5.411662195
CMNPD7597,4.76685519
CMNPD7599,4.548475034
CMNPD7598,5.222086806
CMNPD76,4.645130042
CMNPD7600,4.829481874
CMNPD760,5.071294269
CMNPD7601,5.781482564
CMNPD7602,5.649474277
CMNPD7603,5.39995267
CMNPD7604,5.126170948
CMNPD7605,4.9242326
CMNPD7606,4.391332532
CMNPD7607,5.503824137
CMNPD7608,5.503824137
CMNPD7609,4.905328723
CMNPD761,4.964087096
CMNPD7610,4.676965548
CMNPD7612,4.600473554
CMNPD7611,4.676965548
CMNPD7613,4.839834402
CMNPD7614,4.839834402
CMNPD7616,4.670541829
CMNPD7615,4.717593132
CMNPD7617,4.799372906
CMNPD7618,4.944799075
CMNPD7619,4.909110864
CMNPD7620,4.454143145
CMNPD762,5.375804228
CMNPD7621,5.129919563
CMNPD7622,4.893287347
CMNPD7623,4.847807961
CMNPD7625,5.926697688
CMNPD7624,5.073531158
CMNPD7627,5.87366537
CMNPD7626,5.990323061
CMNPD7628,4.871034193
CMNPD7629,4.871034193
CMNPD763,5.014022031
CMNPD7630,4.971671513
CMNPD7631,4.976717188
CMNPD7632,3.883019655
CMNPD7633,5.001799561
CMNPD7634,4.976898272
CMNPD7636,4.979116033
CMNPD7635,4.716440301
CMNPD7637,4.67041308
CMNPD7638,4.67041308
CMNPD764,5.065455589
CMNPD7639,5.378625999
CMNPD7640,5.378625999
CMNPD7641,5.125817836
CMNPD7642,5.125817836
CMNPD7643,4.643204565
CMNPD7644,4.643204565
CMNPD7645,5.406728603
CMNPD7646,5.406728603
CMNPD7647,5.327271692
CMNPD7649,4.951169225
CMNPD765,4.903675004
CMNPD7648,5.342623168
CMNPD7650,5.276551161
CMNPD7651,5.287989372
CMNPD7652,4.914686036
CMNPD7653,5.286649091
CMNPD7654,5.026191901
CMNPD7655,5.701737922
CMNPD7656,4.997694794
CMNPD7657,5.32888884
CMNPD7658,4.618401195
CMNPD7659,4.575493927
CMNPD766,4.95048148
CMNPD7660,4.75125937
CMNPD7661,4.771850738
CMNPD7662,4.847098897
CMNPD7664,4.892442417
CMNPD7663,4.722249246
CMNPD7666,4.990218117
CMNPD7665,5.407378911
CMNPD7667,5.096889537
CMNPD7668,5.096889537
CMNPD7669,5.096889537
CMNPD7670,4.964377754
CMNPD767,5.377033029
CMNPD7671,4.91739012
CMNPD7673,4.972673919
CMNPD7672,5.429889648
CMNPD7674,4.972673919
CMNPD7676,5.915074438
CMNPD7675,5.021559425
CMNPD7677,4.6811977
CMNPD7678,5.079882991
CMNPD7679,4.995535719
CMNPD768,4.975760531
CMNPD7680,4.941643774
CMNPD7681,5.06305375
CMNPD7682,5.04443842
CMNPD7684,5.080963014
CMNPD7685,4.899397138
CMNPD7683,5.421457383
CMNPD7687,4.9019058
CMNPD7686,4.9019058
CMNPD7688,4.929024435
CMNPD7689,5.113924278
CMNPD769,5.102888178
CMNPD7690,5.072856333
CMNPD7691,4.88885558
CMNPD7693,4.845684832
CMNPD7692,4.829219117
CMNPD7694,4.848824669
CMNPD7695,5.198317509
CMNPD7696,4.828356262
CMNPD7697,4.84635232
CMNPD7698,4.717143427
CMNPD77,4.577083387
CMNPD7699,4.717143427
CMNPD770,4.991989395
CMNPD7701,4.715260138
CMNPD7700,4.717143427
CMNPD7702,4.712249838
CMNPD7703,5.22448128
CMNPD7704,5.316529132
CMNPD7706,4.993228252
CMNPD7705,5.316529132
CMNPD7707,5.123785869
CMNPD7708,5.035283859
CMNPD7709,5.035283859
CMNPD771,5.030700461
CMNPD7710,5.080890699
CMNPD7712,4.825206049
CMNPD7711,5.035283859
CMNPD7713,4.546750016
CMNPD7714,4.546750016
CMNPD7715,6.08325974
CMNPD7717,4.806204283
CMNPD7716,5.998307805
CMNPD7719,4.646203335
CMNPD7718,4.912443524
CMNPD7720,4.651493775
CMNPD772,5.102888178
CMNPD7721,4.780046039
CMNPD7723,5.024682731
CMNPD7722,4.507889208
CMNPD7725,4.996854929
CMNPD7724,4.996854929
CMNPD7726,4.91702743
CMNPD7727,5.322856045
CMNPD7728,4.917057
CMNPD7729,4.915349397
CMNPD7730,4.934183743
CMNPD773,4.991989395
CMNPD7731,5.345354646
CMNPD7732,5.345354646
CMNPD7733,5.322417551
CMNPD7734,4.690406256
CMNPD7735,4.702232414
CMNPD7736,4.658707412
CMNPD7737,4.797527342
CMNPD7738,4.80953051
CMNPD7739,5.189737155
CMNPD774,4.975760531
CMNPD7740,5.189737155
CMNPD7741,5.125966943
CMNPD7742,5.125966943
CMNPD7743,5.125966943
CMNPD7744,5.189737155
CMNPD7745,4.702232414
CMNPD7746,4.791008998
CMNPD7747,4.791008998
CMNPD7748,4.791008998
CMNPD7749,5.189737155
CMNPD775,4.984118983
CMNPD7750,5.177093794
CMNPD7752,5.177093794
CMNPD7751,5.189737155
CMNPD7753,5.189737155
CMNPD7754,5.177093794
CMNPD7755,5.177093794
CMNPD7756,4.791008998
CMNPD7757,4.867905423
CMNPD7758,4.890776698
CMNPD7759,4.905991454
CMNPD7760,4.919187663
CMNPD776,5.045737649
CMNPD7761,4.919187663
CMNPD7762,5.203883149
CMNPD7763,5.206152575
CMNPD7764,5.10396372
CMNPD7765,5.403552306
CMNPD7766,4.673105144
CMNPD7767,4.912478475
CMNPD7769,4.645817614
CMNPD7768,4.783659514
CMNPD7770,4.939624612
CMNPD777,5.090885011
CMNPD7771,5.030877064
CMNPD7772,4.763864731
CMNPD7773,5.084083869
CMNPD7774,5.127981094
CMNPD7775,4.831180799
CMNPD7776,4.831180799
CMNPD7778,4.831180799
CMNPD7777,5.186382937
CMNPD7779,4.831180799
CMNPD778,5.11442467
CMNPD7780,4.850190643
CMNPD7781,4.831180799
CMNPD7782,4.829104716
CMNPD7783,4.829104716
CMNPD7784,4.759846554
CMNPD7785,5.095397227
CMNPD7786,5.087991199
CMNPD7787,5.095397227
CMNPD7788,4.985084194
CMNPD7789,5.087991199
CMNPD779,4.971024681
CMNPD7790,5.095397227
CMNPD7791,4.949526426
CMNPD7793,4.897329197
CMNPD7792,5.369276813
CMNPD7794,4.947198236
CMNPD7795,4.745565299
CMNPD7796,5.176584746
CMNPD7797,4.745565299
CMNPD7798,4.729725466
CMNPD78,4.757464665
CMNPD7799,5.006934045
CMNPD7800,5.006934045
CMNPD780,5.208135688
CMNPD7801,5.092930382
CMNPD7802,5.050968105
CMNPD7803,5.092930382
CMNPD7804,4.963763877
CMNPD7805,4.956175973
CMNPD7806,4.908023427
CMNPD7808,5.095381843
CMNPD7807,5.087494019
CMNPD7809,5.087975815
CMNPD7810,4.988712948
CMNPD781,5.487941404
CMNPD7811,5.407042538
CMNPD7813,4.797328203
CMNPD7812,4.784484057
CMNPD7814,4.823360152
CMNPD7815,5.116009159
CMNPD7816,4.968473346
CMNPD7817,4.597569194
CMNPD7818,4.597569194
CMNPD7819,4.700168319
CMNPD782,4.981024681
CMNPD7820,4.675268734
CMNPD7821,5.219689157
CMNPD7822,5.210938544
CMNPD7823,4.82256834
CMNPD7824,4.832277827
CMNPD7825,5.100935538
CMNPD7826,4.812879856
CMNPD7827,4.858534388
CMNPD7828,5.067539567
CMNPD7829,5.067539567
CMNPD783,5.0053923
CMNPD7830,5.479319743
CMNPD7831,5.434565553
CMNPD7832,4.987308083
CMNPD7833,4.708092326
CMNPD7834,4.714966345
CMNPD7835,4.619837952
CMNPD7836,4.624973584
CMNPD7837,4.620177023
CMNPD7838,5.044300147
CMNPD7839,4.930288628
CMNPD7840,4.921062666
CMNPD784,4.995232
CMNPD7841,4.843004469
CMNPD7843,5.39562797
CMNPD7842,5.455214133
CMNPD7844,5.405231338
CMNPD7845,5.405231338
CMNPD7846,5.274549638
CMNPD7847,5.274549638
CMNPD7848,5.778710327
CMNPD7849,6.362472817
CMNPD7850,4.613506547
CMNPD785,4.998371837
CMNPD7851,4.982219194
CMNPD7852,4.982219194
CMNPD7853,4.997198861
CMNPD7855,4.924356909
CMNPD7854,4.918705076
CMNPD7856,4.723133319
CMNPD7857,4.985769599
CMNPD7858,5.023472058
CMNPD7859,4.776346815
CMNPD786,4.956099018
CMNPD7860,5.078353049
CMNPD7862,4.781401419
CMNPD7863,5.318013921
CMNPD7861,5.203545222
CMNPD7865,5.227033499
CMNPD7864,5.253562228
CMNPD7866,5.227033499
CMNPD7867,5.267823188
CMNPD7868,5.22159078
CMNPD787,4.972596621
CMNPD7870,4.709134662
CMNPD7871,4.709134662
CMNPD7872,4.62140107
CMNPD7873,4.731954586
CMNPD7869,5.22159078
CMNPD7874,4.840334109
CMNPD7875,4.250977458
CMNPD7876,4.140105431
CMNPD7877,4.804142835
CMNPD7878,4.861955651
CMNPD7879,4.579429856
CMNPD7880,4.551050246
CMNPD788,4.980044736
CMNPD7881,4.887190305
CMNPD7882,5.870682204
CMNPD7883,4.880639013
CMNPD7885,4.574085293
CMNPD7884,4.697975665
CMNPD7886,6.127907319
CMNPD7887,6.408633294
CMNPD7888,5.63877434
CMNPD789,4.931790664
CMNPD7889,5.63877434
CMNPD7890,5.316070004
CMNPD7891,5.994004553
CMNPD7893,5.255911488
CMNPD7892,5.257274132
CMNPD7895,5.223069658
CMNPD7894,5.282582155
CMNPD7896,5.255911488
CMNPD7897,5.681250251
CMNPD7898,5.681250251
CMNPD79,4.757464665
CMNPD7899,5.257274132
CMNPD790,4.851512915
CMNPD7900,4.844435136
CMNPD7901,4.892934061
CMNPD7902,4.892934061
CMNPD7904,5.800438618
CMNPD7903,5.38652161
CMNPD7905,5.800438618
CMNPD7906,5.800438618
CMNPD7907,5.800438618
CMNPD7909,4.706713017
CMNPD7908,4.815832557
CMNPD7910,4.706713017
CMNPD791,5.124823707
CMNPD7911,4.706713017
CMNPD7912,4.706713017
CMNPD7913,4.707457883
CMNPD7914,4.707457883
CMNPD7915,4.707457883
CMNPD7916,4.707457883
CMNPD7917,4.707457883
CMNPD7918,4.707457883
CMNPD7919,4.707457883
CMNPD792,4.77199378
CMNPD7920,5.386415951
CMNPD7921,5.386458444
CMNPD7922,5.466570103
CMNPD793,4.712207895
CMNPD7934,5.146082683
CMNPD7935,5.146082683
CMNPD7936,5.680038262
CMNPD7937,5.650766323
CMNPD7939,4.744187285
CMNPD7938,5.814370515
CMNPD794,4.853245362
CMNPD7940,5.044331229
CMNPD7941,5.041320929
CMNPD7942,5.041320929
CMNPD7943,5.050386712
CMNPD7944,5.05352655
CMNPD7945,5.03822477
CMNPD7946,5.05352655
CMNPD7947,5.05352655
CMNPD7948,5.05352655
CMNPD795,4.675085517
CMNPD7949,5.05352655
CMNPD7950,5.05352655
CMNPD7951,5.05352655
CMNPD7952,5.05352655
CMNPD7953,5.05352655
CMNPD7954,5.05352655
CMNPD7955,5.05352655
CMNPD7956,5.516752255
CMNPD7957,5.53093238
CMNPD7958,5.53093238
CMNPD796,4.80371195
CMNPD7959,5.53093238
CMNPD7960,5.532054035
CMNPD7961,5.532054035
CMNPD7962,5.53093238
CMNPD7963,5.532054035
CMNPD7964,5.516752255
CMNPD7965,5.536757473
CMNPD7966,5.536757473
CMNPD7967,5.577928417
CMNPD7968,5.577928417
CMNPD797,5.286167899
CMNPD7969,5.255087853
CMNPD7970,5.255087853
CMNPD7971,5.511326156
CMNPD7974,5.327231781
CMNPD7977,6.151255993
CMNPD7978,6.672110081
CMNPD7979,6.167079184
CMNPD798,4.627809027
CMNPD7980,4.703666642
CMNPD7981,4.703666642
CMNPD7982,5.013805544
CMNPD7983,5.013805544
CMNPD7984,6.05556176
CMNPD7986,5.238230677
CMNPD7987,5.238181971
CMNPD7988,5.227055401
CMNPD7989,5.090967404
CMNPD799,4.914473188
CMNPD7985,5.560675525
CMNPD7990,4.717465917
CMNPD7991,4.796702207
CMNPD7993,5.371896676
CMNPD7992,5.132512443
CMNPD7995,5.242259164
CMNPD7996,4.868886943
CMNPD7994,5.037612478
CMNPD7998,4.682545465
CMNPD7999,4.666902848
CMNPD8,4.866847522
CMNPD80,4.672224795
CMNPD800,4.77003306
CMNPD8000,4.96685604
CMNPD8001,5.086215716
CMNPD7997,5.622362061
CMNPD8002,6.002576624
CMNPD8003,5.791409322
CMNPD8004,5.926830554
CMNPD8005,4.777721848
CMNPD8006,4.777721848
CMNPD8007,4.744170321
CMNPD8008,5.038697056
CMNPD8009,4.852393238
CMNPD801,4.822027294
CMNPD8010,4.841768233
CMNPD8012,4.841768233
CMNPD8013,4.400640095
CMNPD8014,4.400640095
CMNPD8011,5.064431173
CMNPD8015,4.7126752
CMNPD8016,4.430537354
CMNPD8017,4.285874512
CMNPD8018,4.285874512
CMNPD802,4.789059479
CMNPD8019,4.820146775
CMNPD8020,4.993610274
CMNPD8021,5.675835483
CMNPD8023,4.767379394
CMNPD8022,5.626271868
CMNPD8024,5.286384874
CMNPD8026,4.952438613
CMNPD8027,4.706177311
CMNPD8028,5.126364393
CMNPD8029,4.706177311
CMNPD803,4.807057848
CMNPD8030,5.359967771
CMNPD8031,5.013509205
CMNPD8032,5.035283859
CMNPD8033,4.917258536
CMNPD8034,4.404000892
CMNPD8035,6.152715706
CMNPD8036,5.702726783
CMNPD8037,4.850714804
CMNPD8038,4.652804973
CMNPD8039,4.652804973
CMNPD804,4.679401807
CMNPD8025,5.560706006
CMNPD8040,4.817340145
CMNPD8041,4.702647031
CMNPD8042,6.063522048
CMNPD8043,4.887140196
CMNPD8044,5.02173966
CMNPD8046,5.367488397
CMNPD8045,4.9869912
CMNPD8047,5.3717405
CMNPD8048,4.90382753
CMNPD8049,4.671619279
CMNPD8050,4.822027294
CMNPD805,4.765605044
CMNPD8051,4.961184325
CMNPD8052,4.803205638
CMNPD8054,4.942104335
CMNPD8053,4.75107306
CMNPD8055,4.942104335
CMNPD8056,4.942104335
CMNPD8057,4.942104335
CMNPD8058,4.942104335
CMNPD8059,4.942104335
CMNPD8060,4.66647772
CMNPD8061,4.615301092
CMNPD806,4.77741693
CMNPD8062,5.343765875
CMNPD8063,5.487941404
CMNPD8064,5.487941404
CMNPD8065,5.46236901
CMNPD8066,5.372260541
CMNPD8067,5.372260541
CMNPD8068,4.995034448
CMNPD8069,4.93900153
CMNPD807,4.719300426
CMNPD8070,4.966527367
CMNPD8071,5.130435654
CMNPD8072,5.128041657
CMNPD8073,4.990318383
CMNPD8074,4.990318383
CMNPD8075,5.198756995
CMNPD8076,4.858076813
CMNPD8077,6.132273384
CMNPD8078,5.256548605
CMNPD808,4.781752846
CMNPD8079,5.254179195
CMNPD8080,4.744997644
CMNPD8081,5.309528825
CMNPD8082,5.309528825
CMNPD8083,5.302385209
CMNPD8084,5.309528825
CMNPD8085,5.309528825
CMNPD8086,5.302385209
CMNPD8087,5.309528825
CMNPD8089,5.302385209
CMNPD8088,5.309528825
CMNPD809,4.670200973
CMNPD8090,5.309528825
CMNPD8091,5.309528825
CMNPD8093,5.309528825
CMNPD8092,5.309528825
CMNPD8094,5.309528825
CMNPD8095,5.309528825
CMNPD8096,5.302385209
CMNPD8097,5.309528825
CMNPD8098,5.309528825
CMNPD81,4.672224795
CMNPD8099,5.302385209
CMNPD810,4.670541829
CMNPD8101,5.302818342
CMNPD8100,5.309528825
CMNPD8102,5.309961958
CMNPD8103,5.302818342
CMNPD8104,5.302818342
CMNPD8105,5.302818342
CMNPD8106,5.302818342
CMNPD8108,5.302818342
CMNPD8107,5.309961958
CMNPD811,4.670541829
CMNPD8109,5.302818342
CMNPD8110,5.302818342
CMNPD8111,5.302818342
CMNPD8112,5.302818342
CMNPD8113,5.302818342
CMNPD8114,5.302818342
CMNPD8115,5.302818342
CMNPD8116,5.302818342
CMNPD8117,5.302818342
CMNPD8119,4.90058228
CMNPD812,4.560359954
CMNPD8118,5.302818342
CMNPD8120,4.90058228
CMNPD8121,4.90058228
CMNPD8122,4.90058228
CMNPD8123,5.025932006
CMNPD8124,5.025932006
CMNPD8125,5.025932006
CMNPD8126,5.025932006
CMNPD8128,4.684196778
CMNPD8129,4.684196778
CMNPD813,4.560359954
CMNPD8127,4.951768994
CMNPD8131,4.857011679
CMNPD8130,4.684196778
CMNPD8133,4.81236645
CMNPD8132,4.81236645
CMNPD8135,5.118164956
CMNPD8134,5.118164956
CMNPD8136,5.136378746
CMNPD8137,4.72342023
CMNPD8138,4.72342023
CMNPD814,4.538892437
CMNPD8140,5.136378746
CMNPD8139,5.136378746
CMNPD8141,5.136378746
CMNPD8142,5.118164956
CMNPD8144,5.139422335
CMNPD8143,5.136378746
CMNPD8145,4.727057117
CMNPD8146,4.905392734
CMNPD8148,4.683739638
CMNPD8147,5.221165253
CMNPD815,4.651955913
CMNPD8149,4.690324703
CMNPD8150,4.80386692
CMNPD8151,4.669598554
CMNPD8152,4.669598554
CMNPD8153,4.95588498
CMNPD8154,4.592712652
CMNPD8155,4.592712652
CMNPD8157,4.739398789
CMNPD8156,4.739398789
CMNPD8159,4.769207526
CMNPD8158,4.860711645
CMNPD8160,4.88834185
CMNPD816,4.781904336
CMNPD8161,4.88834185
CMNPD8163,4.610916451
CMNPD8162,5.385666044
CMNPD8164,5.385666044
CMNPD8165,4.711604736
CMNPD8166,5.009327158
CMNPD8167,4.700181301
CMNPD8168,4.875847984
CMNPD817,4.849687102
CMNPD8169,4.89308777
CMNPD8171,5.804535034
CMNPD8170,4.89308777
CMNPD8172,6.468920898
CMNPD8173,5.942550741
CMNPD8175,5.81339562
CMNPD8174,6.458283075
CMNPD8176,5.49398839
CMNPD8178,6.314044564
CMNPD8177,6.332557736
CMNPD818,4.809831217
CMNPD8179,6.193199751
CMNPD8180,6.193199751
CMNPD8182,6.23513445
CMNPD8181,5.645069777
CMNPD8184,5.555488381
CMNPD8183,5.645069777
CMNPD8185,5.555488381
CMNPD8186,5.555488381
CMNPD8188,4.663248038
CMNPD8189,4.661006067
CMNPD8187,5.620529481
CMNPD819,4.778172596
CMNPD8190,4.663248038
CMNPD8191,4.661006067
CMNPD8193,5.300210904
CMNPD8192,4.663248038
CMNPD8195,4.926519242
CMNPD8196,4.963387279
CMNPD8194,5.120692817
CMNPD8197,4.926519242
CMNPD8198,5.368040967
CMNPD82,4.672224795
CMNPD8199,5.368040967
CMNPD8200,4.807746233
CMNPD820,4.725244835
CMNPD8201,6.167299337
CMNPD8202,6.233946571
CMNPD8203,5.884391246
CMNPD8204,5.664336025
CMNPD8205,6.655675627
CMNPD8206,5.614040804
CMNPD8207,5.619523894
CMNPD8208,5.573949407
CMNPD821,4.385423939
CMNPD8209,5.573949407
CMNPD8210,5.023895074
CMNPD8211,5.023895074
CMNPD8212,5.421350689
CMNPD8214,4.477249289
CMNPD8215,4.496385691
CMNPD8213,5.421350689
CMNPD8216,4.657971867
CMNPD8217,4.611196407
CMNPD8218,4.539761805
CMNPD8219,4.637881981
CMNPD822,4.900236146
CMNPD8220,4.534827785
CMNPD8221,4.476770232
CMNPD8222,4.530489138
CMNPD8223,4.501993598
